j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.562123,1.114895036046255,1.2111415611049812,0.003841433780253365,-1.0061989091973083, -0.746409578713048,0.5051708249230453,0.09134339811220016,0.0006962496863976748, 0.00196193723333548,0.002126489023520775,1.4461076507064727, 0.7307122687642336,0.5028696256968296,0.28441243070569616,0.002048822071100807, 0.010233291317235322,0.00454300494434745
