j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-0.0005231714211108675,0.0,0.0,0.45700000000000013,0.0012535381091660473,0.5060606060606061,11.402597402597403,0.5649383880854221
1,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.497345890410959,0.0014008186551719675,0.47682796655399395,10.545454545454545,0.5460273318932826
2,NaN,NaN,0.0,-2.4218337565278005e-10,0.0,0.0,0.4890404929577465,0.0012864092422510901,0.5080482897384306,9.831168831168831,0.5545215649074499
3,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.48872727272727284,0.0012534711116796422,0.4992207792207791,9.727272727272727,0.5654935394375867
4,NaN,NaN,0.0,-1.1211007535166223e-16,0.0,0.0,0.49428838951310866,0.0012239150329686039,0.4997811177586457,9.779220779220779,0.5224161707808243
5,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.4947876447876447,0.0011134078831957859,0.5041869327583614,9.714285714285714,0.4730183881527983
6,NaN,NaN,0.0,-5.1897323511483186e-23,0.0,0.0,0.5001,0.0010616000142734771,0.4737662337662336,9.545454545454545,0.4820882896665126
7,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.4837809917355371,0.0011540186919263748,0.49790705162605986,9.636363636363637,0.4399025498919249
8,NaN,NaN,0.0,-2.4023997657723555e-29,0.0,0.0,0.4903846153846153,0.0009643838886003208,0.4903984903984905,9.311688311688311,0.4169311267636712
9,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.4877777777777779,0.000994551846727766,0.4940259740259741,9.545454545454545,0.47773747914399683
10,NaN,NaN,0.0,-1.1121044871044293e-35,0.0,0.0,0.48778801843317987,0.0011277086068412735,0.4923095337841882,9.337662337662337,0.5919117497384235
11,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.48433014354066994,0.0010581504981900616,0.49133163487230486,9.584415584415584,0.4376856758627361
12,NaN,NaN,0.0,-5.1480873743766445e-42,0.0,0.0,0.4894900497512439,0.0011540171651316304,0.49292498546229885,9.402597402597403,0.4902490030729225
13,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.4893229166666666,0.0009824999955791182,0.4965503246753248,9.454545454545455,0.49223121780506157
14,NaN,NaN,0.0,-2.383121722961588e-48,0.0,0.0,0.49286684782608703,0.0009189493110362077,0.4921654432523996,9.207792207792208,0.5407752405987982
15,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.496,0.0009583883593464798,0.5018923933209647,9.233766233766234,0.5113306144151503
16,NaN,NaN,0.0,-1.1031804111792258e-54,0.0,0.0,0.4889970059880239,0.0009239268703236877,0.49988335018275143,8.987012987012987,0.398599299267737
17,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.4929245283018867,0.0009101204514617746,0.49473168341092877,8.727272727272727,0.4560935011565706
18,NaN,NaN,0.0,-5.10677657747649e-61,0.0,0.0,0.4809166666666667,0.000889956645207586,0.5112554112554113,9.194805194805195,0.44971066378952657
19,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.4808978873239435,0.0009411190920877454,0.4959758551307845,9.012987012987013,0.47497858765895196
20,NaN,NaN,0.0,-2.363998376692131e-67,0.0,0.0,0.4956156716417911,0.0010567146534738354,0.4820701686373328,8.636363636363637,0.5639633382635075
21,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.4908,0.0010074852845865447,0.4779220779220781,8.662337662337663,0.5163215401644302
22,NaN,NaN,0.0,-1.0943279464488699e-73,0.0,0.0,0.48792735042735036,0.0010870057437305173,0.5034965034965034,8.792207792207792,0.550623932973723
23,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4870412844036697,0.0010710048188907668,0.4929107589658051,8.766233766233766,0.4820690359546048
24,NaN,NaN,0.0,-5.0657972788234285e-80,0.0,0.0,0.4821782178217823,0.0011087253112419951,0.4879773691654879,8.844155844155845,0.5783285558488305
25,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.4835597826086956,0.0011197052486401876,0.4810841332580463,8.2987012987013,0.4733595733776543
