j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
0,4.58111522,373893.48467436753,384137.2767876442,2095.3904977253296,1.1368952822194942, 1.8410895173777218,0.500810392735398,0.5532227918333227,0.0008294624738130656, 0.009190150818617326,0.0029727686199101425,-0.8399978119198319, -1.7871143106750047,0.5015192318705397,0.5838932102604237,0.008958678247007565, 0.007428129102260743,0.0034060920243124087,0.0,0.0
