j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,5.56837418,589414.2849424612,593649.6054541803,810.0647266648471,-1.8059623319264493, -1.0694254168264643,0.75,0.5,0.000177168142373905, 5.648296720215415e-5,0.0,0.09493095162757526, -0.06454300942857584,0.75,0.5,2.2415463802117455e-7, 7.807516168310956e-5,0.0
