j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.04504999999999999,0.0005079224537113046,0.5661341991341992,31.2987012987013,0.5175108339457101
1,NaN,NaN,0.0,0.15890731292517007,0.00011632704681885238,0.6255852990546867,30.675324675324674,0.49577874484933687
2,NaN,NaN,0.0,0.6112173913043478,0.0004145696516735692,0.5402597402597403,28.896103896103895,0.5226328818848331
3,NaN,NaN,0.0,0.4978019538188277,0.001408659740368056,0.49479827454960673,13.896103896103897,0.5302585524535457
4,NaN,NaN,0.0,0.499340909090909,0.001635165804938158,0.5027863046044865,13.532467532467532,0.5045405410392788
5,NaN,NaN,0.0,0.48492100371747193,0.0016811889227660022,0.4814850576932362,14.155844155844155,0.4729981249959649
6,NaN,NaN,0.0,0.490452380952381,0.0018595084412208953,0.48566481137909717,13.506493506493506,0.5267536654393751
7,NaN,NaN,0.0,0.488620857699805,0.0015519021400493239,0.4967975494291284,13.025974025974026,0.4765776619921755
8,NaN,NaN,0.0,0.48410000000000003,0.0015923394288917467,0.5233506493506492,13.441558441558442,0.4469382123758544
9,NaN,NaN,0.0,0.4860655737704918,0.0017850600395011925,0.5027144986161379,13.207792207792208,0.5398434161098894
10,NaN,NaN,0.0,0.4854210526315789,0.0014295491695200588,0.5204647983595352,13.35064935064935,0.53362634135645
11,NaN,NaN,0.0,0.49465442764578826,0.00114069453073111,0.4864940674875881,13.688311688311689,0.46319423425173023
12,NaN,NaN,0.0,0.5120833333333333,0.0011798064711504215,0.4741702741702742,12.35064935064935,0.5011827438872285
13,NaN,NaN,0.0,0.49988584474885844,0.0013701515938435934,0.5059301429164442,12.428571428571429,0.47598308468165196
14,NaN,NaN,0.0,0.49835294117647055,0.0014304263624163281,0.4770053475935829,12.688311688311689,0.5494833068693151
15,NaN,NaN,0.0,0.484594430992736,0.0014284313686454089,0.5007704160246534,12.714285714285714,0.49269517984542444
16,NaN,NaN,0.0,0.50290625,0.0011321132906758915,0.4992207792207792,12.402597402597403,0.5262150243914552
17,NaN,NaN,0.0,0.49565077319587625,0.0011399130722997148,0.4990962645601821,12.558441558441558,0.48070650884010135
18,NaN,NaN,0.0,0.48039999999999994,0.001340232854096925,0.49731601731601727,12.623376623376624,0.4412477716887624
19,NaN,NaN,0.0,0.484228650137741,0.0011485870543656385,0.5014489642588817,12.7012987012987,0.4752366750344305
20,NaN,NaN,0.0,0.49392857142857133,0.001292415856852675,0.4881632653061224,13.051948051948052,0.5467637434755505
21,NaN,NaN,0.0,0.48979289940828413,0.0014095199118505126,0.5034196572658112,12.7012987012987,0.4070100834700479
22,NaN,NaN,0.0,0.4870769230769231,0.0013456047706658207,0.47960039960039963,12.87012987012987,0.5151285303248031
23,NaN,NaN,0.0,0.49209265175718836,0.0012358906017101694,0.5059126177337039,12.779220779220779,0.5768002908950701
24,NaN,NaN,0.0,0.4775833333333333,0.001136509464694133,0.4983549783549783,13.12987012987013,0.49828323969402677
25,NaN,NaN,0.0,0.50625,0.0010836590278705395,0.48042929292929293,11.623376623376624,0.5191155746842503
26,NaN,NaN,0.0,0.48336363636363633,0.0010343396075984056,0.5194805194805195,12.714285714285714,0.5328599847950471
27,NaN,NaN,0.0,0.4937737642585551,0.001218290832467775,0.49434595822428523,11.87012987012987,0.5263551312492408
28,NaN,NaN,0.0,0.4972500000000001,0.001051735914075149,0.4917402597402597,11.168831168831169,0.4582957049512488
29,NaN,NaN,0.0,0.4896008403361344,0.001272203032351981,0.49923605805958743,11.415584415584416,0.5735717342602844
30,NaN,NaN,0.0,0.48261111111111105,0.001085173804271257,0.4891197691197692,11.376623376623376,0.5485925933748724
31,NaN,NaN,0.0,0.4887323943661972,0.00105498947509482,0.4807633680873118,11.168831168831169,0.4906311346375684
32,NaN,NaN,0.0,0.4834375000000001,0.0009957411956765026,0.5053896103896103,11.662337662337663,0.567409820329398
33,NaN,NaN,0.0,0.4926861702127662,0.0010465881720356385,0.5035921525283229,11.7012987012987,0.5715083545622133
34,NaN,NaN,0.0,0.49121428571428566,0.00104372199966032,0.4984044526901671,11.441558441558442,0.43740538982706967
35,NaN,NaN,0.0,0.5012269938650306,0.0008585243760126669,0.47374711178392165,11.285714285714286,0.5121574940000868
36,NaN,NaN,0.0,0.4930833333333333,0.0009095421179230375,0.5163636363636364,12.090909090909092,0.5436659171887838
