j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.10552499999999998,9.255374857312335e-7,0.4692639593908629,17.98984771573604,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.5103996598639455,2.961147495834794e-7,0.3873320901964847,17.18274111675127,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.40920869565217394,3.0196785033868203e-7,0.4706422423306113,18.228426395939085,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.2919626998223801,2.1887554176599075e-7,0.5442291567112371,28.771573604060915,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.3983363636363636,1.485849428155832e-7,0.4521458237194278,51.45685279187817,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.46316914498141254,6.368002071427876e-8,0.5517615534127149,63.68527918781726,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.5123809523809524,3.23923636503004e-6,0.5688179840464104,37.5736040609137,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.4946783625730994,3.36456876728066e-5,0.5554665004304332,39.253807106598984,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.4935400000000001,3.4157586929255745e-5,0.556010152284264,38.4263959390863,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.49510245901639344,3.214939073384683e-5,0.5753307813930266,38.46192893401015,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.5042631578947369,3.31873491541916e-5,0.531039273310179,37.72081218274111,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4869330453563714,3.239558387581226e-5,0.5532994923857869,38.82233502538071,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.49578888888888883,2.946205298408872e-5,0.5538860688099267,38.16243654822335,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.4934474885844749,3.184630059814981e-5,0.5426256866699117,38.60406091370558,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.49682352941176466,3.0154687241304632e-5,0.5193550313526426,38.68020304568528,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.4983777239709444,3.2752799319310116e-5,0.5167340617740687,38.98984771573604,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.49782499999999996,3.22761196516981e-5,0.5398857868020304,39.401015228426395,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4814304123711341,3.120270878370899e-5,0.5378486577005599,40.27918781725889,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.49870666666666663,3.0752187500748244e-5,0.5290287648054145,39.63451776649746,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.5010055096418733,2.9953385796797537e-5,0.5053628113157416,40.51269035532995,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.4963,3.126325428487365e-5,0.5225380710659898,40.9492385786802,0.0
21,NaN,NaN,0.0,-3.364347212595036e-140,0.0,0.0,0.49131656804733737,2.964875794855672e-5,0.532304087946415,41.72081218274111,0.0
