j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.3146166666666667,2.597964931341537e-6,0.6009560067681895,7.324873096446701,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.5863690476190476,7.383486331960169e-7,0.43527055492247674,12.725888324873097,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.5053304347826086,8.176132235909471e-7,0.4850584859854337,14.472081218274111,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.08411190053285969,7.57858721381888e-8,0.609533770320347,61.5736040609137,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.48324545454545453,3.8182163339168377e-8,0.5605353022611906,72.27918781725889,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.5647304832713755,3.67665442335633e-7,0.5428075406185722,70.40609137055837,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.5534571428571429,2.173818225836632e-6,0.5246893884457337,63.558375634517766,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.4861208576998051,3.972001731181535e-6,0.531471091716884,67.79695431472081,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.49152,7.347524748098537e-6,0.5249035532994925,67.57360406091371,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.49431352459016387,3.984056448077184e-5,0.5162270117333776,66.90355329949239,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.4971052631578948,4.329512405794587e-5,0.5136628372962865,66.2994923857868,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4977321814254858,3.413821065783665e-5,0.5312846038306783,67.5989847715736,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.49666666666666665,4.122091605669385e-5,0.5284263959390862,67.99492385786802,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.49369863013698634,4.0354643295998935e-5,0.5119486359316691,66.56852791878173,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.5037999999999999,3.980977980039119e-5,0.5218154673036728,66.69543147208122,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.5033292978208233,4.656738614112763e-5,0.5199542778481091,67.65989847715736,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.4859125,4.5581332569830015e-5,0.5285532994923858,66.88832487309645,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4894201030927835,3.913335242609052e-5,0.5222931602909624,66.62944162436548,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.49094666666666664,4.1245024064456234e-5,0.519932318104907,67.40609137055837,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.5036501377410468,3.89097791048242e-5,0.5120191299240676,66.08629441624366,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.4937571428571428,4.140319992654462e-5,0.525032632342277,66.65482233502539,0.0
