a,theta
143.72095096653658,10.0
127.74578164511033,9.09090909090909
120.03222213284245,8.264462809917354
109.98529891379627,7.513148009015775
99.9725756968295,6.830134553650705
92.27322948805579,6.2092132305915495
89.44290009189336,5.644739300537772
80.34864018587224,5.131581182307064
74.71578160829841,4.66507380209733
61.92840000496136,4.240976183724846
63.53086683362235,3.855432894295314
51.353051397482474,3.504938994813922
47.20415628128162,3.186308177103565
43.41054701249019,2.896643797366877
38.090757487172475,2.6333125430607973
35.044770898996084,2.3939204936916334
33.96919512837427,2.176291357901485
31.685686089093615,1.9784466890013497
28.39395604934135,1.798587899092136
25.806967012053168,1.635079908265578
21.43080018949739,1.4864362802414344
18.789904216918416,1.3513057093103948
18.26853264749755,1.2284597357367224
15.237027144292322,1.1167815779424748
13.753102425432646,1.0152559799477043
14.000246263343286,0.9229599817706402
11.028974077578727,0.8390545288824002
10.92454697068446,0.7627768444385455
9.806736754314986,0.6934334949441322
7.942463016531606,0.6303940863128475
6.9145733736424955,0.5730855330116795
6.367419925414158,0.5209868481924358
5.817059531725122,0.4736244074476689
5.987474593576395,0.43056764313424445
5.286234732017803,0.39142513012204033
4.494293255850085,0.355841027383673
3.783529230677069,0.3234918430760664
3.5177660901510506,0.29408349370551484
3.2367415246177567,0.2673486306413771
3.1663018317968525,0.24304420967397916
2.666721574734318,0.2209492815217992
2.015559023357466,0.20086298320163565
1.7229876418448453,0.18260271200148695
1.8662501853101185,0.1660024654558972
1.8981981215548327,0.15091133223263378
1.6389554080713011,0.13719212021148527
1.4824232787521687,0.12472010928316841
1.447575945107007,0.1133819175301531
1.2151585371248934,0.10307447048195735
1.0756891228073078,0.09370406407450667
1.239271406104905,0.08518551279500607
1.205885234663948,0.07744137526818731
1.0322032902908498,0.07040125024380665
0.8516098775036604,0.06400113658527877
0.8533689968182728,0.05818285144116251
0.776087123403307,0.052893501310147736
0.7093863223467077,0.04808500119104339
0.6102756677431127,0.04371363744640308
0.5241367598658732,0.03973967040582098
