i,ar_1,ar_2,ar_3,ar_4,ar_5,ar_6,omega_range_1,omega_range_2,omega_range_4
1.0,0.498886,0.485552,0.87561562,0.0,0.0,0.0,0.06503327,0.67111482,0.0
2.0,0.482902,0.48084,0.87585586,0.0,0.0,0.0,0.06503327,0.67111482,0.0
3.0,0.46628,0.471568,0.86705105,0.0,0.0,0.0,0.06503327,0.67111482,0.0
4.0,0.514318,0.464176,0.86391592,0.0,0.0,0.0,0.0541944,0.67111482,0.0
5.0,0.498002,0.458208,0.87360961,0.0,0.0,0.0,0.0541944,0.67111482,0.0
6.0,0.482208,0.533472,0.86709309,0.0,0.0,0.0,0.0541944,0.55926235,0.0
