j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
34,NaN,NaN,0.0,0.480642857142857,0.0017359072079916147,0.5130983302411873,4.584415584415584,0.5117237455909885
35,NaN,NaN,0.0,0.48734662576687116,0.0018290840913114258,0.5175683212493029,4.6103896103896105,0.4882202571860232
36,NaN,NaN,0.0,0.4900833333333333,0.0016610285438680944,0.48363636363636364,4.415584415584416,0.5298454941295633
37,NaN,NaN,0.0,0.4858695652173912,0.0016318345780511599,0.49830604178430266,4.441558441558442,0.39542848350058946
38,NaN,NaN,0.0,0.4851000000000001,0.0016063471345917086,0.5147012987012988,4.48051948051948,0.4845083629155444
39,NaN,NaN,0.0,0.4892699115044247,0.0015649706543124312,0.4966095851051603,4.48051948051948,0.43867343835756284
40,NaN,NaN,0.0,0.48550000000000004,0.0015492765917927429,0.5084415584415585,4.35064935064935,0.5553503938554161
41,NaN,NaN,0.0,0.487625,0.0015495852581322372,0.5059740259740259,4.220779220779221,0.44424852654054503
42,NaN,NaN,0.0,0.49937499999999996,0.0015709593754577467,0.49831168831168837,4.077922077922078,0.5252495058414753
43,NaN,NaN,0.0,0.492875,0.0014938023463550562,0.47480519480519484,4.12987012987013,0.5044456044504156
44,NaN,NaN,0.0,0.48149999999999993,0.001458258326163889,0.48363636363636375,4.2727272727272725,0.47604754523858445
45,NaN,NaN,0.0,0.48625000000000007,0.0014697369042032454,0.4987012987012987,4.025974025974026,0.5362534350454468
46,NaN,NaN,0.0,0.4831250000000001,0.0015397745462351238,0.5002597402597403,4.025974025974026,0.5748385551455449
47,NaN,NaN,0.0,0.48462500000000003,0.0013777924711918309,0.5148051948051948,4.194805194805195,0.5953433248564456
48,NaN,NaN,0.0,0.47650000000000003,0.0013766897444685085,0.49532467532467533,4.038961038961039,0.4635585146435548
49,NaN,NaN,0.0,0.49049999999999994,0.0013865646596438743,0.5053246753246753,3.935064935064935,0.474460405150336
50,NaN,NaN,0.0,0.47399999999999987,0.001312068953568971,0.45649350649350645,3.961038961038961,0.4456485442575145
51,NaN,NaN,0.0,0.479375,0.0012123800731321725,0.46389610389610386,4.012987012987013,0.3958535342485156
52,NaN,NaN,0.0,0.48949999999999994,0.0012863839588093033,0.5019480519480519,3.8181818181818183,0.47454331553855467
53,NaN,NaN,0.0,0.4800000000000001,0.0013777172153545407,0.514935064935065,3.909090909090909,0.36575253524057394
54,NaN,NaN,0.0,0.49262500000000004,0.0013005024326653704,0.4829870129870131,3.844155844155844,0.695333513362516
55,NaN,NaN,0.0,0.48824999999999996,0.001201927766985173,0.5067532467532467,3.831168831168831,0.5054355434594049
56,NaN,NaN,0.0,0.4894999999999999,0.001235966016336265,0.4924675324675325,3.6623376623376624,0.5953505351525152
57,NaN,NaN,0.0,0.477625,0.0011950823721798677,0.5132467532467534,3.896103896103896,0.4162525341564259
58,NaN,NaN,0.0,0.49624999999999997,0.0012038939864700824,0.4818181818181818,3.5974025974025974,0.5351395745434863
59,NaN,NaN,0.0,0.4808749999999999,0.001199404039788363,0.5076623376623377,3.5844155844155843,0.4955395851364933
60,NaN,NaN,0.0,0.48862500000000014,0.001193184673480455,0.5002597402597401,3.6623376623376624,0.5248516444545355
61,NaN,NaN,0.0,0.475,0.0011729787146388798,0.47363636363636363,3.675324675324675,0.49522845665241627
62,NaN,NaN,0.0,0.48362499999999986,0.001057097363999541,0.48545454545454547,3.6233766233766236,0.515162524445495
63,NaN,NaN,0.0,0.49124999999999985,0.0011427914423018362,0.5087012987012988,3.4805194805194803,0.4853444860423656
64,NaN,NaN,0.0,0.48237500000000005,0.001081117516021645,0.4784415584415584,3.4675324675324677,0.41554255474854485
65,NaN,NaN,0.0,0.48075,0.0010759476839035005,0.49402597402597404,3.675324675324675,0.49444155495446446
66,NaN,NaN,0.0,0.47574999999999995,0.0010138871587222174,0.47532467532467526,3.5974025974025974,0.5644594446495554
67,NaN,NaN,0.0,0.49137499999999995,0.0009856169811136577,0.484935064935065,3.4415584415584415,0.37465952515452516
68,NaN,NaN,0.0,0.49212499999999987,0.001030092283478819,0.4710389610389611,3.3506493506493507,0.47285359495162527
69,NaN,NaN,0.0,0.4768749999999999,0.001047496982592129,0.5028571428571429,3.4285714285714284,0.34564255445541625
70,NaN,NaN,0.0,0.47837499999999994,0.0009787992502476995,0.4998701298701299,3.3766233766233764,0.5142614361405045
71,NaN,NaN,0.0,0.48987500000000006,0.0009390108921662019,0.4764935064935066,3.2857142857142856,0.40605454354057485
72,NaN,NaN,0.0,0.4805,0.0009688996676601444,0.48909090909090924,3.2467532467532467,0.6054457143354556
73,NaN,NaN,0.0,0.47874999999999995,0.0009372693564238079,0.4581818181818182,3.311688311688312,0.46356052464448466
74,NaN,NaN,0.0,0.495125,0.0009348866028071034,0.4720779220779221,3.168831168831169,0.43235646574148534
75,NaN,NaN,0.0,0.4803750000000001,0.0008647696391827989,0.4797402597402599,3.2467532467532467,0.5741524530554947
76,NaN,NaN,0.0,0.4883750000000001,0.0008522154365965442,0.4935064935064935,3.220779220779221,0.6851434851505048
77,NaN,NaN,0.0,0.4702499999999999,0.0008687675412728478,0.48116883116883125,3.168831168831169,0.5149524954624337
78,NaN,NaN,0.0,0.49675,0.0008300731136737973,0.46,3.0779220779220777,0.5852334560513963
79,NaN,NaN,0.0,0.48775,0.0009012052794057776,0.4914285714285714,3.064935064935065,0.41456453404167504
80,NaN,NaN,0.0,0.4871250000000001,0.000825216269405896,0.4155844155844156,2.8701298701298703,0.4557445050665146
81,NaN,NaN,0.0,0.4840000000000001,0.0007652192466628728,0.4515584415584416,3.116883116883117,0.38546142614155526
82,NaN,NaN,0.0,0.49087499999999995,0.0008329769621823882,0.4440259740259741,3.0,0.5438564257435455
83,NaN,NaN,0.0,0.47775000000000006,0.0007677850497208114,0.4576623376623376,3.0,0.6051534952534552
84,NaN,NaN,0.0,0.4838750000000001,0.0007772785415984392,0.44142857142857134,3.0779220779220777,0.40463757406060386
85,NaN,NaN,0.0,0.48600000000000004,0.0007664464403640505,0.434025974025974,2.8701298701298703,0.5054474651425552
86,NaN,NaN,0.0,0.48087500000000005,0.0007175754715179799,0.45558441558441565,3.090909090909091,0.5640604152475153
87,NaN,NaN,0.0,0.4767499999999999,0.0007120520891459347,0.4857142857142857,2.948051948051948,0.5741604550484251
88,NaN,NaN,0.0,0.49262500000000004,0.0006987609518099441,0.4522077922077923,2.792207792207792,0.40595350493847493
89,NaN,NaN,0.0,0.4992500000000001,0.0006898415948218144,0.46922077922077926,2.779220779220779,0.5748444357465248
90,NaN,NaN,0.0,0.4791250000000001,0.0006829667998560562,0.4727272727272727,2.7532467532467533,0.48495843405637573
91,NaN,NaN,0.0,0.49887500000000007,0.0006859676237200663,0.47038961038961047,2.74025974025974,0.43466552473948494
92,NaN,NaN,0.0,0.48975,0.0006791148356963074,0.47610389610389614,2.779220779220779,0.42295446325760444
93,NaN,NaN,0.0,0.4883749999999999,0.0006813137187404961,0.4800000000000001,2.831168831168831,0.582943603447386
94,NaN,NaN,0.0,0.49049999999999994,0.000622381566844938,0.4871428571428571,2.675324675324675,0.48384548625348467
95,NaN,NaN,0.0,0.48412499999999997,0.0006245967121539322,0.48363636363636364,2.5844155844155843,0.5538475548495346
96,NaN,NaN,0.0,0.485,0.0006150613687126871,0.4787012987012987,2.8701298701298703,0.6050385257534049
97,NaN,NaN,0.0,0.48999999999999994,0.000623078857677624,0.45493506493506497,2.6233766233766236,0.4842584847544154
98,NaN,NaN,0.0,0.48062500000000014,0.0006182693325218864,0.47610389610389614,2.5064935064935066,0.40615153544457416
99,NaN,NaN,0.0,0.48900000000000005,0.0006085037652382753,0.48831168831168825,2.4415584415584415,0.5554415049524546
100,NaN,NaN,0.0,0.4820000000000001,0.0005934554827128511,0.4623376623376624,2.4675324675324677,0.5548444058455043
101,NaN,NaN,0.0,0.48775,0.0005720597123654076,0.48168831168831167,2.675324675324675,0.5845384847474839
102,NaN,NaN,0.0,0.49375,0.0005455921011780311,0.4596103896103895,2.5714285714285716,0.5143494754453856
103,NaN,NaN,0.0,0.49224999999999997,0.0005600650671172176,0.4657142857142857,2.5194805194805197,0.5037594760445745
104,NaN,NaN,0.0,0.485375,0.0005241184872393981,0.49753246753246755,2.6103896103896105,0.3948514945633944
105,NaN,NaN,0.0,0.48537500000000006,0.0005195920677601345,0.5131168831168831,2.6623376623376624,0.5251374360435155
106,NaN,NaN,0.0,0.5000000000000001,0.0005227923189453484,0.517142857142857,2.4675324675324677,0.5840474536563758
107,NaN,NaN,0.0,0.48062499999999997,0.0004889360200211789,0.49012987012987014,2.3896103896103895,0.6343534852493957
108,NaN,NaN,0.0,0.49499999999999994,0.0004958869908872807,0.4815584415584415,2.3376623376623376,0.40445637446058524
109,NaN,NaN,0.0,0.480375,0.0005030806597619041,0.46181818181818185,2.4935064935064934,0.5051554750445048
110,NaN,NaN,0.0,0.47850000000000004,0.0004734675709504239,0.5284415584415584,2.4285714285714284,0.6152503760464348
111,NaN,NaN,0.0,0.499125,0.00045723043852562964,0.48389610389610394,2.272727272727273,0.47494848365948455
112,NaN,NaN,0.0,0.47512499999999996,0.00045227665201779565,0.45987012987012993,2.272727272727273,0.5440564254414646
113,NaN,NaN,0.0,0.4825000000000001,0.0004698839284862647,0.48337662337662335,2.2857142857142856,0.4768544251514764
114,NaN,NaN,0.0,0.49224999999999997,0.00045370372179112434,0.4170129870129871,2.1818181818181817,0.4763524444625442
115,NaN,NaN,0.0,0.49262500000000004,0.00042691479131512744,0.47584415584415585,2.3506493506493507,0.44455146463857487
116,NaN,NaN,0.0,0.5078750000000001,0.0004383621116042945,0.4441558441558442,2.155844155844156,0.38594336474661517
117,NaN,NaN,0.0,0.47875000000000006,0.00040090931154296625,0.47350649350649354,2.2987012987012987,0.5752453055446051
118,NaN,NaN,0.0,0.4798750000000001,0.0003971244790321411,0.487012987012987,2.3376623376623376,0.4059515245355755
119,NaN,NaN,0.0,0.48674999999999996,0.0003889468650325375,0.4351948051948052,2.2467532467532467,0.27555135564751493
120,NaN,NaN,0.0,0.48687500000000006,0.0004002695897098742,0.4431168831168831,2.116883116883117,0.6035574460644136
121,NaN,NaN,0.0,0.4837500000000001,0.0003959861782623318,0.4753246753246753,2.103896103896104,0.48554436503656534
122,NaN,NaN,0.0,0.504375,0.0003931388454506181,0.4368831168831169,2.064935064935065,0.4637554661504748
123,NaN,NaN,0.0,0.48587499999999995,0.0003631798846703359,0.4668831168831169,2.1948051948051948,0.5441564253453656
124,NaN,NaN,0.0,0.495625,0.00037273956222005715,0.47636363636363627,2.207792207792208,0.4534605441465546
125,NaN,NaN,0.0,0.48562500000000003,0.00035381925932889794,0.48766233766233763,2.2857142857142856,0.5654403557504749
126,NaN,NaN,0.0,0.49050000000000005,0.000367051862786324,0.4861038961038961,2.2337662337662336,0.4157544451535449
127,NaN,NaN,0.0,0.4768749999999999,0.00034758288894089223,0.47493506493506493,2.142857142857143,0.6435615042514555
128,NaN,NaN,0.0,0.488375,0.0003570937593610932,0.4848051948051948,2.1298701298701297,0.584949435246485
129,NaN,NaN,0.0,0.49424999999999997,0.00031692588821938885,0.4364935064935066,2.168831168831169,0.5457434551464854
130,NaN,NaN,0.0,0.4836250000000001,0.000322847104274881,0.4592207792207792,2.0779220779220777,0.4658453760544246
131,NaN,NaN,0.0,0.4786250000000001,0.00033632391899267387,0.4712987012987014,1.974025974025974,0.49435246554249623
132,NaN,NaN,0.0,0.49375,0.0003001805382181409,0.4646753246753246,1.948051948051948,0.4354525249614437
133,NaN,NaN,0.0,0.49587499999999995,0.0003183643945621567,0.4648051948051949,2.0259740259740258,0.5135586140574452
134,NaN,NaN,0.0,0.47962499999999986,0.0002899021901623634,0.5051948051948051,2.064935064935065,0.5554445258443041
135,NaN,NaN,0.0,0.49049999999999977,0.00030594548414769206,0.4933766233766234,1.974025974025974,0.3958485354534851
136,NaN,NaN,0.0,0.48724999999999985,0.00029096598786801646,0.48831168831168825,1.9610389610389611,0.533746486647425
137,NaN,NaN,0.0,0.4960000000000001,0.0002845064590108474,0.42701298701298696,1.8181818181818181,0.5056494451345057
1,NaN,NaN,0.0,0.49462159863945565,0.002841789409933183,0.46958653591306654,6.2727272727272725,0.4650882500684755
2,NaN,NaN,0.0,0.48632608695652174,0.0027368949830727527,0.513811405985319,6.298701298701299,0.510504305763726
3,NaN,NaN,0.0,0.494182948490231,0.002737704612282712,0.5239094830569077,6.142857142857143,0.5053536789602672
4,NaN,NaN,0.0,0.49518181818181806,0.002733341149037859,0.5034474616292798,6.0519480519480515,0.531895936731107
5,NaN,NaN,0.0,0.48708178438661714,0.002740661096234895,0.5039105875537102,6.0,0.4563421242919887
6,NaN,NaN,0.0,0.4930714285714287,0.002692466079883449,0.5029560915275202,6.038961038961039,0.4637622820480967
7,NaN,NaN,0.0,0.48732943469785567,0.002610436147492729,0.5102655628971418,6.0,0.4707412789311336
8,NaN,NaN,0.0,0.490925,0.002613695306037287,0.5026493506493506,5.8311688311688314,0.5308538599760807
9,NaN,NaN,0.0,0.4898053278688524,0.0025701925822753284,0.5237385565254418,5.961038961038961,0.4990196081813001
10,NaN,NaN,0.0,0.48839473684210527,0.0024442534086758635,0.5084347231715654,5.740259740259741,0.5147457345011992
11,NaN,NaN,0.0,0.4807505399568034,0.0021312619216635703,0.47305825923536515,5.935064935064935,0.5409153804484458
12,NaN,NaN,0.0,0.48836111111111113,0.0022818663272727332,0.4717748917748918,6.038961038961039,0.48109398585545704
13,NaN,NaN,0.0,0.4932933789954338,0.002348107946974682,0.48846587202751574,5.597402597402597,0.5101982773136498
14,NaN,NaN,0.0,0.4821764705882353,0.002321473210457693,0.4819556913674561,5.623376623376624,0.5118479984614549
15,NaN,NaN,0.0,0.48704600484261495,0.0023875849109390125,0.4926260180497469,5.4935064935064934,0.45634612639537236
16,NaN,NaN,0.0,0.48384375000000013,0.002320739147645717,0.5056493506493507,5.623376623376624,0.5712215387721139
17,NaN,NaN,0.0,0.48482603092783505,0.002080961587468037,0.5223256125317981,5.8441558441558445,0.4962034680027312
18,NaN,NaN,0.0,0.48693333333333333,0.0022095491614833847,0.5132121212121212,5.441558441558442,0.5346804165871225
19,NaN,NaN,0.0,0.47672176308539943,0.002048129823092595,0.5009123108296663,5.571428571428571,0.5331492956711001
20,NaN,NaN,0.0,0.4944642857142857,0.002094949598529035,0.4728756957328385,5.376623376623376,0.5270899919337324
21,NaN,NaN,0.0,0.49737426035502963,0.002004207962925955,0.4702220856067008,5.467532467532467,0.4718892832780887
22,NaN,NaN,0.0,0.49496153846153856,0.002011095485696066,0.4901098901098901,5.12987012987013,0.47515739680961816
23,NaN,NaN,0.0,0.4833865814696486,0.0020267435989083813,0.5002282062984938,5.194805194805195,0.4968558867557572
24,NaN,NaN,0.0,0.4850833333333334,0.002012437598407636,0.5135064935064935,5.181818181818182,0.462059761300175
25,NaN,NaN,0.0,0.4911458333333334,0.0019269082516829405,0.4972041847041847,5.1558441558441555,0.49817373716068414
26,NaN,NaN,0.0,0.4919090909090908,0.0018111881684109716,0.49463990554899656,5.077922077922078,0.452833249157122
27,NaN,NaN,0.0,0.48973384030418243,0.0019375870162716001,0.5037282109525456,5.090909090909091,0.5227260639860216
28,NaN,NaN,0.0,0.48200000000000004,0.0019281040176046863,0.4774025974025974,4.805194805194805,0.49778518005509087
29,NaN,NaN,0.0,0.48939075630252094,0.0018761010452107818,0.49317908981774533,4.779220779220779,0.5146611151507943
30,NaN,NaN,0.0,0.4873333333333334,0.0017580288712274253,0.48398268398268396,4.8441558441558445,0.47773652123407834
31,NaN,NaN,0.0,0.4830399061032864,0.0018856315771336497,0.5263093713797939,4.987012987012987,0.47628501465987433
32,NaN,NaN,0.0,0.488375,0.0016974434669011103,0.5333766233766234,4.896103896103896,0.46273679972972703
33,NaN,NaN,0.0,0.48942819148936173,0.0017153576104096974,0.5219673943078198,4.805194805194805,0.497469310263943
34,NaN,NaN,0.0,0.48,0.0016939805709260917,0.5333580705009278,4.883116883116883,0.4713321040300345
35,NaN,NaN,0.0,0.4970858895705521,0.0015926719607768484,0.5296789100470083,4.766233766233766,0.42634087159967843
36,NaN,NaN,0.0,0.49050000000000005,0.001615097140933192,0.5056277056277055,4.662337662337662,0.6036629757429046
37,NaN,NaN,0.0,0.48505434782608703,0.0015881065240443179,0.5131752305665349,4.6103896103896105,0.648731637860321
38,NaN,NaN,0.0,0.4847,0.0016436620620963699,0.5091948051948052,4.597402597402597,0.6428449482841638
39,NaN,NaN,0.0,0.49789823008849543,0.001497314234140176,0.5008619698885186,4.5064935064935066,0.5530169261879854
40,NaN,NaN,0.0,0.507125,0.0015180195644292692,0.5103896103896104,4.48051948051948,0.6243445838574647
41,NaN,NaN,0.0,0.4878750000000001,0.0014809169609256083,0.5075324675324674,4.3896103896103895,0.5354504853436454
42,NaN,NaN,0.0,0.49387499999999995,0.0014473915344050295,0.4927272727272727,4.35064935064935,0.5751544641555051
43,NaN,NaN,0.0,0.48687499999999995,0.001482839475827341,0.49688311688311676,4.311688311688312,0.5749454651475251
44,NaN,NaN,0.0,0.48800000000000016,0.0013905736796182586,0.49181818181818177,4.35064935064935,0.3258455048495037
45,NaN,NaN,0.0,0.4871249999999999,0.0014289711171240245,0.5059740259740259,4.1688311688311686,0.42594160436141587
46,NaN,NaN,0.0,0.48750000000000016,0.001376727462912534,0.4903896103896104,4.142857142857143,0.4047405548505246
47,NaN,NaN,0.0,0.4771250000000002,0.0013248598622491747,0.5227272727272727,4.246753246753247,0.465750504547426
48,NaN,NaN,0.0,0.4983749999999999,0.001300467355649836,0.4714285714285713,4.1558441558441555,0.5545436152515353
49,NaN,NaN,0.0,0.47187499999999993,0.0012768950953394676,0.5048051948051948,4.246753246753247,0.5151484960504148
50,NaN,NaN,0.0,0.491,0.0011915786393042738,0.4970129870129871,3.9220779220779223,0.34565047434557417
51,NaN,NaN,0.0,0.47737500000000005,0.001292558142184833,0.484935064935065,3.9740259740259742,0.5246435334575544
52,NaN,NaN,0.0,0.48812500000000003,0.0012312145601513073,0.49818181818181806,3.961038961038961,0.30595551544039573
53,NaN,NaN,0.0,0.49887499999999996,0.0012182813951466833,0.4874025974025975,4.012987012987013,0.30595238475651515
54,NaN,NaN,0.0,0.4911250000000001,0.0011974483752006432,0.495974025974026,4.064935064935065,0.5648406034605453
55,NaN,NaN,0.0,0.48487500000000006,0.0011621159735292405,0.5072727272727273,3.883116883116883,0.354548474761425
56,NaN,NaN,0.0,0.493375,0.0011378908526273154,0.5053246753246754,3.792207792207792,0.4556454149584357
57,NaN,NaN,0.0,0.49399999999999994,0.001123339087640006,0.4933766233766234,3.896103896103896,0.4641565054435638
58,NaN,NaN,0.0,0.49037499999999995,0.0011178068901922535,0.4849350649350649,3.7532467532467533,0.4549394564524452
59,NaN,NaN,0.0,0.4808749999999999,0.0010438329591248097,0.4923376623376623,3.935064935064935,0.5240494546624944
60,NaN,NaN,0.0,0.500375,0.0010720828396528614,0.4881818181818182,3.792207792207792,0.5358423260415653
