j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.47801250000000006,0.002431558269728074,0.4955281385281385,7.441558441558442,0.5051719451303025
1,NaN,NaN,0.0,0.49617346938775525,0.0023133553817826316,0.506581853520629,7.6103896103896105,0.4940405528006633
2,NaN,NaN,0.0,0.49300000000000016,0.002386055138475177,0.48334274421230944,7.532467532467533,0.47560061917901747
3,NaN,NaN,0.0,0.4923179396092362,0.0023934485478290276,0.4970588913750548,7.454545454545454,0.47690310975274414
4,NaN,NaN,0.0,0.4918181818181818,0.002446775346440255,0.5029043683589137,7.207792207792208,0.4645074772214913
5,NaN,NaN,0.0,0.48768587360594784,0.002372529321266314,0.5224013904311302,7.311688311688312,0.5400541647378837
6,NaN,NaN,0.0,0.48723809523809536,0.0023226124949756585,0.49570810142238714,7.077922077922078,0.5418902286748787
7,NaN,NaN,0.0,0.49149610136452254,0.0022556124937521535,0.47902584744690013,7.0,0.5194434976573303
8,NaN,NaN,0.0,0.48525,0.002267246529568636,0.4923896103896105,7.2727272727272725,0.5908980204549268
9,NaN,NaN,0.0,0.4949795081967213,0.0022858195834741567,0.5043378752395146,6.883116883116883,0.496941102870157
10,NaN,NaN,0.0,0.48602631578947364,0.0022710940386267272,0.48574162679425836,7.1688311688311686,0.5211323822747445
11,NaN,NaN,0.0,0.49381749460043195,0.0021501499652917993,0.482567108917001,7.038961038961039,0.48267941880152704
12,NaN,NaN,0.0,0.4914722222222222,0.0020989931569525377,0.47936507936507944,7.012987012987013,0.4988866009325889
13,NaN,NaN,0.0,0.4857020547945205,0.002164644221461523,0.4890885370337425,6.987012987012987,0.4852144836895582
14,NaN,NaN,0.0,0.4873823529411763,0.0021256825732996797,0.48608097784568377,6.857142857142857,0.47872919022212607
15,NaN,NaN,0.0,0.49585351089588386,0.002107894659275465,0.48929278953492034,6.753246753246753,0.42980546209480947
16,NaN,NaN,0.0,0.4864374999999999,0.002069599172481646,0.4760064935064934,6.584415584415584,0.5360785865399862
17,NaN,NaN,0.0,0.47783505154639166,0.0019849561061874004,0.487146873744812,6.584415584415584,0.4577229888443835
18,NaN,NaN,0.0,0.49816666666666665,0.0019837468131670643,0.4875844155844156,6.623376623376624,0.4760568307898753
