omega,S,S_edge,S_cont
-1.4725000000000001,0,0,0
-1.4675000000000011,0.0,0.0,0.0
-1.4624999999999986,0.025446900494077326,0.025446900494077326,0.0
-1.4574999999999996,1.0412023452159966,1.0412023452159966,0.0
-1.4525000000000006,3.9684009351524008,3.9684009351524008,0.0
-1.447499999999998,9.595071917547905,9.595071917547905,0.0
-1.442499999999999,7.746696244854369,7.746696244854369,0.0
-1.4375,5.204853263789023,5.204853263789023,0.0
-1.432500000000001,4.179810485784913,4.179810485784913,0.0
-1.4274999999999984,3.6142452683224024,3.6142452683224024,0.0
-1.4224999999999994,3.230931694676271,3.230931694676271,0.0
-1.4175000000000004,2.8325581112469957,2.8325581112469957,0.0
-1.4124999999999979,2.6463205717513736,2.6463205717513736,0.0
-1.4074999999999989,2.3775376852826775,2.3775376852826775,0.0
-1.4024999999999999,2.2457675084186692,2.2457675084186692,0.0
-1.3975000000000009,2.0960706184751134,2.0960706184751134,0.0
-1.3924999999999983,1.9634757735395372,1.9634757735395372,0.0
-1.3874999999999993,1.8612954724815278,1.8612954724815278,0.0
-1.3825000000000003,1.7362797198227375,1.7362797198227375,0.0
-1.3775000000000013,1.639636475816681,1.639636475816681,0.0
-1.3724999999999987,1.4769608812229833,1.4769608812229833,0.0
-1.3674999999999997,1.4361201767263168,1.4361201767263168,0.0
-1.3625000000000007,1.457090307689028,1.457090307689028,0.0
-1.3574999999999982,1.3363353400666707,1.3363353400666707,0.0
-1.3524999999999991,1.1742684290496073,1.1742684290496073,0.0
-1.3475000000000001,1.2947681422688602,1.2947681422688602,0.0
-1.3425000000000011,1.111672195426831,1.111672195426831,0.0
-1.3374999999999986,1.131817658317975,1.131817658317975,0.0
-1.3324999999999996,1.0777429947680612,1.0777429947680612,0.0
-1.3275000000000006,1.0094133545524833,1.0094133545524833,0.0
-1.322499999999998,1.0144988076604817,1.0144988076604817,0.0
-1.317499999999999,0.8897383094047976,0.8897383094047976,0.0
-1.3125,0.9995173376936756,0.9995173376936756,0.0
-1.307500000000001,0.8125729398509985,0.8125729398509985,0.0
-1.3024999999999984,0.9506655719303545,0.9506655719303545,0.0
-1.2974999999999994,0.7901301873319166,0.7901301873319166,0.0
-1.2925000000000004,0.8486227155509415,0.8486227155509415,0.0
-1.2874999999999979,0.7595389288675862,0.7595389288675862,0.0
-1.2824999999999989,0.793075430444657,0.793075430444657,0.0
-1.2774999999999999,0.6788392675784988,0.6788392675784988,0.0
-1.2725000000000009,0.8267297417462378,0.8267297417462378,0.0
-1.2674999999999983,0.6524106193801746,0.6524106193801746,0.0
-1.2624999999999993,0.6439086842613972,0.6439086842613972,0.0
-1.2575000000000003,0.7571827343773938,0.7571827343773938,0.0
-1.2525000000000013,0.6316957428205671,0.6316957428205671,0.0
-1.2474999999999987,0.5919545957526561,0.5919545957526561,0.0
-1.2424999999999997,0.6972568545101689,0.6972568545101689,0.0
-1.2375000000000007,0.6293002784222047,0.6293002784222047,0.0
-1.2324999999999982,0.5141216377599694,0.5141216377599694,0.0
-1.2274999999999991,0.6427109520622161,0.6427109520622161,0.0
-1.2225000000000001,0.6328345701574933,0.6328345701574933,0.0
-1.2175000000000011,0.47127816794663885,0.47127816794663885,0.0
-1.2124999999999986,0.5313414924924584,0.5313414924924584,0.0
