j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0,0.0,0.0,-0.0005231714211108675,0.0,0.8656040297857559,0.08104166666666665,0.0006484426020053356,0.48398268398268396,28.31168831168831,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.8331125452158947,0.485374149659864,0.00017689959648670167,0.499690785405071,28.285714285714285,0.0
2,1.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.8182547588707922,0.47582465277777775,0.0001736847139344961,0.5521284271284271,30.506493506493506,0.0
3,1.0,0.0,0.0,-1.647762012347447e-13,0.0,0.8174529662878376,0.5062943262411347,0.00016779933242796308,0.4846182186607717,29.545454545454547,0.0
4,0.9999999999999999,0.0,0.0,-1.1211007535166223e-16,0.0,0.8267116415561758,0.4885454545454545,0.0002004072150726475,0.5217473435655253,29.532467532467532,0.0
5,0.9999999999999999,0.0,0.0,-7.627721055087143e-20,0.0,0.8139239846236632,0.49168215613382893,0.00016058276862312943,0.4950996958431902,29.025974025974026,0.0
6,1.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.8179920079809969,0.5028992395437262,0.00017220461293906004,0.5135055059009432,28.350649350649352,0.0
7,1.0,0.0,0.0,-3.530978870627794e-26,0.0,0.8219915379167416,0.4961575875486382,0.0001730943599581577,0.5037141846480366,28.883116883116884,0.0
8,1.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.8200629182872786,0.5056499999999998,0.0001660878403690022,0.5337142857142857,29.038961038961038,0.0
9,1.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.815799529427067,0.4920594262295082,0.00014142995132548184,0.52890142644241,29.2987012987013,0.0
10,0.9999999999999999,0.0,0.0,-1.1121044871044293e-35,0.0,0.8146110575551915,0.49044117647058794,0.00014859544699644874,0.5215540761759249,29.155844155844157,0.0
11,1.0000000000000002,0.0,0.0,-7.566512452279404e-39,0.0,0.814620234160832,0.47462284482758604,0.00015889401198007565,0.5118114643976712,29.662337662337663,0.0
12,1.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.8167489238801423,0.48944444444444457,0.00014844162080670614,0.4642424242424242,28.844155844155843,0.0
13,0.9999999999999999,0.0,0.0,-3.5026445514184373e-45,0.0,0.8252661210389559,0.486529680365297,0.00016362883970228494,0.5151515151515151,29.727272727272727,0.0
14,0.9999999999999999,0.0,0.0,-2.383121722961588e-48,0.0,0.818436950652716,0.4873239436619719,0.0001594357102045197,0.5150905432595574,29.4025974025974,0.0
15,1.0000000000000002,0.0,0.0,-1.621423202691669e-51,0.0,0.824457209495647,0.4904589371980676,0.00013785135205917877,0.530961791831357,29.07792207792208,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.8156077336281643,0.4905624999999999,0.00014163273462338303,0.5183116883116883,28.844155844155843,0.0
17,0.9999999999999998,0.0,0.0,-7.505795017545412e-58,0.0,0.8278183589365177,0.49774484536082475,0.00014492037570142628,0.4907618155040836,28.558441558441558,0.0
18,1.0000000000000002,0.0,0.0,-5.10677657747649e-61,0.0,0.8181978697505129,0.4943484042553192,0.00012440575825359708,0.4648383531362253,28.12987012987013,0.0
19,1.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.8189483758977113,0.46840659340659335,0.00012935061392924677,0.5106322249179394,29.571428571428573,0.0
20,1.0,0.0,0.0,-2.363998376692131e-67,0.0,0.8220016068997138,0.4999285714285713,0.00013550582736036773,0.507012987012987,28.623376623376622,0.0
21,1.0,0.0,0.0,-1.608412101724543e-70,0.0,0.8185847709068801,0.49903846153846143,0.00015541780245996068,0.4793667870590949,29.116883116883116,0.0
22,1.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.8240221381572788,0.4837423312883436,0.0001286425382501984,0.5165325472073938,29.103896103896105,0.0
23,0.9999999999999999,0.0,0.0,-7.445564809509828e-77,0.0,0.8226342887473037,0.4947452229299363,0.00011431916455885915,0.5058317478699644,29.363636363636363,0.0
24,1.0000000000000002,0.0,0.0,-5.0657972788234285e-80,0.0,0.8259975076290573,0.48966666666666664,0.00011499835193016315,0.5004329004329005,29.2987012987013,0.0
25,0.9999999999999999,0.0,0.0,-3.446656194216151e-83,0.0,0.8307126858231966,0.4970486111111111,0.0001139138368628387,0.49729437229437234,29.051948051948052,0.0
26,0.9999999999999999,0.0,0.0,-2.3450284856024987e-86,0.0,0.8278264478120886,0.47463768115942023,9.379382389250807e-5,0.5063052889139845,29.051948051948052,0.0
27,0.9999999999999999,0.0,0.0,-1.5955054082607116e-89,0.0,0.817758607465202,0.499621212121212,0.00010668451606859306,0.5151515151515151,29.5974025974026,0.0
28,0.9999999999999999,0.0,0.0,-1.0855465182697512e-92,0.0,0.8239072738215735,0.5212000000000001,0.00012149859165336971,0.4883116883116884,28.558441558441558,0.0
29,0.9999999999999998,0.0,0.0,-7.385817918424896e-96,0.0,0.830976888955664,0.497373949579832,0.00011004454686073251,0.49252428244024876,29.25974025974026,0.0
30,1.0,0.0,0.0,-5.025146818311738e-99,0.0,0.832740601914343,0.4855088495575221,9.89884080431769e-5,0.5169520744741982,29.48051948051948,0.0
31,1.0000000000000002,0.0,0.0,-3.418998521828419e-102,0.0,0.8292915419093918,0.4871495327102803,9.088407670102393e-5,0.516082048792329,29.805194805194805,0.0
32,1.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.8267326845654763,0.510625,8.776434721135722e-5,0.4859740259740259,27.766233766233768,0.0
33,0.9999999999999998,0.0,0.0,-1.5827022844827794e-108,0.0,0.828197731256125,0.5119680851063831,0.0001029057128029697,0.5048355899419731,29.98701298701299,0.0
34,0.9999999999999999,0.0,0.0,-1.0768355566094818e-111,0.0,0.8327910590056876,0.4869318181818181,8.905762399221624e-5,0.49970484061393144,28.194805194805195,0.0
35,1.0000000000000002,0.0,0.0,-7.3265504659165665e-115,0.0,0.8212800972332753,0.4806402439024392,0.00010151167357611249,0.4954070319923979,29.727272727272727,0.0
36,0.9999999999999998,0.0,0.0,-4.9848225571816735e-118,0.0,0.8280556188190875,0.49133333333333323,7.500246263422882e-5,0.5125541125541125,29.571428571428573,0.0
37,1.0,0.0,0.0,-3.391562788270326e-121,0.0,0.8352085589052247,0.47192028985507256,6.819996868551791e-5,0.5285149632975721,29.064935064935064,0.0
38,0.9999999999999999,0.0,0.0,-2.307544153243319e-124,0.0,0.8458441989184696,0.48809523809523786,6.8539533620063e-5,0.5260770975056688,28.766233766233768,0.0
