j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0,0.0,0.0,-0.0005231714211108675,0.0,0.8550155506024874,0.08158333333333333,0.00048417545038949555,0.448051948051948,30.896103896103895,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.832543155596131,0.44260204081632637,0.00016530190611183467,0.3589539711988692,32.753246753246756,0.0
2,1.0000000000000002,0.0,0.0,-2.4218337565278005e-10,0.0,0.8251127291466981,0.4759548611111112,0.00016501247765152207,0.395698051948052,34.76623376623377,0.0
3,1.0000000000000002,0.0,0.0,-1.647762012347447e-13,0.0,0.8288687350364409,0.505186170212766,9.706754994916635e-5,0.5194344662429768,34.98701298701299,0.0
4,1.0000000000000002,0.0,0.0,-1.1211007535166223e-16,0.0,0.8273773243599596,0.4820454545454546,9.047499220518611e-5,0.4858087367178277,35.116883116883116,0.0
5,1.0000000000000002,0.0,0.0,-7.627721055087143e-20,0.0,0.8354313734651642,0.4727695167286245,0.00010739545224209903,0.548882344421378,36.33766233766234,0.0
6,1.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.8342677303666508,0.4779942965779466,9.986910079842676e-5,0.5158757592217669,35.01298701298701,0.0
7,1.0000000000000002,0.0,0.0,-3.530978870627794e-26,0.0,0.8228670085587902,0.5023346303501945,0.00011208322196881036,0.4908787710344131,33.94805194805195,0.0
8,1.0000000000000002,0.0,0.0,-2.4023997657723555e-29,0.0,0.8433389992160337,0.5002500000000002,8.717000145172562e-5,0.5149090909090909,35.16883116883117,0.0
9,0.9999999999999999,0.0,0.0,-1.6345395557569312e-32,0.0,0.8314010208304994,0.4682377049180326,9.034586983208764e-5,0.5237917819885033,35.8051948051948,0.0
10,0.9999999999999999,0.0,0.0,-1.1121044871044293e-35,0.0,0.8312851464938315,0.49868697478991597,7.874851271156435e-5,0.49923605805958754,34.81818181818182,0.0
11,1.0,0.0,0.0,-7.566512452279404e-39,0.0,0.8362407259568106,0.4961745689655174,9.108695344895863e-5,0.5222234661889835,34.896103896103895,0.0
12,0.9999999999999999,0.0,0.0,-5.1480873743766445e-42,0.0,0.8258197336336707,0.5127777777777778,0.00010085627789879794,0.4674747474747474,34.883116883116884,0.0
