j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.44043808,33331.9614581934,33334.094875635295,0.06675269930882027,-1.12113304344667, -1.1187382526692555,0.75,0.5,1.559409821600175e-5, 8.923914399696858e-6,0.0,1.3486512402148558, -0.7245753616917658,0.75,0.5,2.452034760951496e-7, 4.3240477929627593e-7,0.0
