j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.13656571,1.1414525438008822,1.1786550341445527,0.004498009760616765,-1.0105484477322615, -0.23809027410420275,0.75,0.5,0.0004651329801099503, 0.0019715872271280225,0.0,1.4613091410995895, 0.637828642933749,0.75,0.5,0.0020577669620125603, 0.0061383458006916,0.0
