j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.01847483,1.3723436999634537,1.3920997288136499,0.0017324920445186036,-1.04022968876732, 0.44610197525314704,0.75,0.5,0.0009253132005761955, 0.0001221495086110569,0.0,1.669737262024805, 0.7351601935215932,0.75,0.5,0.00048073423144722084, 0.011105762935308636,0.0
