j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.4010083333333334,2.7486708298473375e-6,0.6940947546531302,3.9137055837563453,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.4534438775510205,1.7757333562763935e-6,0.5899633965261231,5.365482233502538,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.33121739130434785,8.715786174711526e-7,0.5515515338777311,12.233502538071066,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.4045204262877442,4.577734377857237e-7,0.5455004463037932,13.939086294416244,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.44076363636363636,4.768354859349562e-7,0.5227226580526073,16.766497461928935,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.33772304832713756,5.058689124921212e-7,0.5499782990206253,18.269035532994923,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.5941714285714287,2.643712386753223e-7,0.4369253081943437,14.604060913705585,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.39449317738791423,2.6328347586668447e-8,0.5504893084374782,72.1472081218274,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.49237000000000003,2.985385374913893e-8,0.5530761421319796,71.93401015228426,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.4961680327868853,2.2759891630829655e-8,0.553372305899975,71.54314720812182,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.5032421052631579,3.043642536112238e-8,0.547421854127705,71.44670050761421,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4952051835853133,2.3128974686967493e-8,0.554494523686836,71.60406091370558,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.4865111111111111,2.349212045086452e-8,0.5589283699943598,72.00507614213198,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.49683789954337904,2.650814638755334e-8,0.5486521567809378,72.21319796954315,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.49156470588235296,2.5972002801609637e-8,0.5493102418632427,72.11167512690355,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.4915375302663439,1.966114993887639e-8,0.5527586927397649,72.5228426395939,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.49639999999999995,2.3021956064681913e-8,0.5457487309644671,71.27918781725889,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4897422680412371,1.5875382437315257e-8,0.5400858234339839,71.8274111675127,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.4831466666666666,1.5526957712906885e-8,0.5529881556683587,72.28934010152284,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.49603305785123974,1.8954201386934838e-8,0.5559424424214455,71.77157360406092,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.5020428571428571,1.3060620472901992e-8,0.5501667875271936,71.38071065989848,0.0
21,NaN,NaN,0.0,-3.364347212595036e-140,0.0,0.0,0.49369822485207104,1.5806036092529837e-8,0.5452647703721503,71.00507614213198,0.0
