j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.24795833333333342,0.0005443768600131248,0.5138744588744587,15.077922077922079,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.4901573129251703,0.0003914071989885703,0.4923800689106812,16.155844155844157,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.475804347826087,0.0004112998062345361,0.5356747600225863,17.09090909090909,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.4765541740674955,0.00036678103318518284,0.5288459320430902,16.272727272727273,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.4947727272727274,0.0003907330822137607,0.523305785123967,16.155844155844157,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.49052044609665435,0.00040798145465031346,0.5176942017090715,15.974025974025974,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4717619047619047,0.00037923750292823686,0.5125293753865182,16.246753246753247,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.4943713450292397,0.00037540967936532864,0.5267967899546848,16.714285714285715,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.493075,0.00034530943692974935,0.5122077922077922,15.441558441558442,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.47233606557377056,0.00034593135347388797,0.5283159463487334,16.7012987012987,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.4705263157894738,0.0003687381707079817,0.5392481203007518,17.01298701298701,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.5029697624190065,0.00037309717543380406,0.49605901657737506,15.844155844155845,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4942222222222221,0.00034271178700653773,0.517979797979798,15.38961038961039,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.48133561643835626,0.00033283400473097175,0.5158038308723241,16.818181818181817,0.0
