omega,S,S_p,S_c
3.125,0.02443741070789183,0.0,0.02443741070789183
3.13,0.020998456163141912,0.0,0.020998456163141912
3.1350000000000002,0.023800693240994802,0.0,0.023800693240994802
3.14,0.027105154971220572,0.0,0.027105154971220572
3.145,0.022661540678428668,0.0,0.022661540678428668
3.15,0.019638831440436894,0.0,0.019638831440436894
3.1550000000000002,0.01727051458050969,0.0,0.01727051458050969
3.16,0.02043555501768641,0.0,0.02043555501768641
3.165,0.02004468004553069,0.0,0.02004468004553069
3.17,0.01867332739386416,0.0,0.01867332739386416
3.1750000000000003,0.017071648070079007,0.0,0.017071648070079007
3.18,0.020928583133309645,0.0,0.020928583133309645
3.185,0.01937201878235574,0.0,0.01937201878235574
3.19,0.02101478076416553,0.0,0.02101478076416553
3.1950000000000003,0.018702427959165272,0.0,0.018702427959165272
3.2,0.02104302655344052,0.0,0.02104302655344052
3.205,0.01836147371550808,0.0,0.01836147371550808
3.21,0.022281441271074412,0.0,0.022281441271074412
3.215,0.01873439993049794,0.0,0.01873439993049794
3.22,0.018303211210213083,0.0,0.018303211210213083
3.225,0.021948817046686886,0.0,0.021948817046686886
3.23,0.019757498114929516,0.0,0.019757498114929516
3.235,0.021227729796905515,0.0,0.021227729796905515
3.24,0.019263810446165115,0.0,0.019263810446165115
3.245,0.0195728858179626,0.0,0.0195728858179626
3.25,0.02149241075616284,0.0,0.02149241075616284
3.255,0.01847298439757567,0.0,0.01847298439757567
3.2600000000000002,0.019752523521505527,0.0,0.019752523521505527
3.265,0.02142143710836644,0.0,0.02142143710836644
3.27,0.01861167757182154,0.0,0.01861167757182154
3.275,0.017543735964105977,0.0,0.017543735964105977
3.2800000000000002,0.018629328307746544,0.0,0.018629328307746544
3.285,0.013851635688257941,0.0,0.013851635688257941
3.29,0.01712057677987325,0.0,0.01712057677987325
3.295,0.01762816475544763,0.0,0.01762816475544763
3.3000000000000003,0.017337793193768918,0.0,0.017337793193768918
3.305,0.018921225386545483,0.0,0.018921225386545483
3.31,0.01860519744390497,0.0,0.01860519744390497
3.315,0.018842809693238115,0.0,0.018842809693238115
3.3200000000000003,0.019494153376303672,0.0,0.019494153376303672
3.325,0.01404877629901179,0.0,0.01404877629901179
3.33,0.01704218899932855,0.0,0.01704218899932855
3.335,0.01663588321496714,0.0,0.01663588321496714
3.34,0.01827442399423704,0.0,0.01827442399423704
3.345,0.018304228463378296,0.0,0.018304228463378296
3.35,0.019441678840963112,0.0,0.019441678840963112
3.355,0.01589462069804998,0.0,0.01589462069804998
3.36,0.016645499108327966,0.0,0.016645499108327966
3.365,0.015756423726013276,0.0,0.015756423726013276
3.37,0.015323494293922218,0.0,0.015323494293922218
3.375,0.013706674444032424,0.0,0.013706674444032424
3.38,0.013603604618395382,0.0,0.013603604618395382
3.3850000000000002,0.015451222985087188,0.0,0.015451222985087188
3.39,0.014139040791301741,0.0,0.014139040791301741
3.395,0.013651658144099766,0.0,0.013651658144099766
3.4,0.015742514588100633,0.0,0.015742514588100633
3.4050000000000002,0.013484118617856046,0.0,0.013484118617856046
3.41,0.017339034645243882,0.0,0.017339034645243882
3.415,0.01635242998424507,0.0,0.01635242998424507
3.42,0.013764673851530181,0.0,0.013764673851530181
3.4250000000000003,0.014486966243522498,0.0,0.014486966243522498
