i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
87.0,0.4918,0.4621,0.5981,0.4609,0.5185,0.2123,11.04518428,15.90506537,2.14063071,3.08250822,0.5096,0.491,0.00023522,5.471e-5,0.4619,0.4786,0.5121,1.03232577,5.471e-5,0.00011344
88.0,0.4931,0.4649,0.6041,0.4544,0.5072,0.2075,11.04518428,15.90506537,2.14063071,3.08250822,0.4953,0.4794,0.00023522,5.471e-5,0.4548,0.5228,0.4984,1.03232577,4.559e-5,0.00011344
89.0,0.4909,0.4618,0.6002,0.4868,0.4982,0.2038,11.04518428,15.90506537,1.78385893,3.08250822,0.4816,0.4777,0.00023522,5.471e-5,0.4528,0.5156,0.4877,1.03232577,4.559e-5,0.00011344
90.0,0.4834,0.4538,0.5891,0.4792,0.4878,0.2015,11.04518428,15.90506537,1.78385893,3.08250822,0.5417,0.5262,0.00019602,4.559e-5,0.4874,0.4964,0.4712,0.86027147,4.559e-5,0.00011344
91.0,0.4802,0.5401,0.5873,0.4715,0.4802,0.1999,11.04518428,13.25422114,1.78385893,3.08250822,0.5222,0.5186,0.00019602,4.559e-5,0.4831,0.5528,0.5509,0.86027147,3.799e-5,9.453e-5
92.0,0.4766,0.5336,0.5789,0.4656,0.469,0.1963,11.04518428,13.25422114,1.78385893,3.08250822,0.5193,0.5094,0.00019602,4.559e-5,0.4786,0.5354,0.5297,0.86027147,3.799e-5,9.453e-5
93.0,0.4834,0.5441,0.5894,0.4642,0.4672,0.1922,11.04518428,13.25422114,1.78385893,3.08250822,0.5061,0.4951,0.00019602,4.559e-5,0.4751,0.4785,0.5228,0.86027147,4.559e-5,9.453e-5
94.0,0.4808,0.5418,0.5859,0.4642,0.4636,0.1882,11.04518428,13.25422114,1.78385893,3.08250822,0.5031,0.4896,0.00019602,4.559e-5,0.4767,0.5174,0.506,0.86027147,3.799e-5,9.453e-5
95.0,0.4784,0.5381,0.5871,0.4586,0.4554,0.1843,11.04518428,13.25422114,1.78385893,3.08250822,0.4863,0.4805,0.00019602,4.559e-5,0.4742,0.5187,0.4949,0.86027147,3.799e-5,9.453e-5
96.0,0.4805,0.5397,0.5823,0.4522,0.5087,0.1804,11.04518428,13.25422114,1.78385893,2.56875685,0.4788,0.5233,0.00019602,3.799e-5,0.4662,0.5034,0.4791,0.86027147,3.799e-5,9.453e-5
97.0,0.4798,0.5387,0.5854,0.479,0.4951,0.1794,11.04518428,13.25422114,1.4865491,2.56875685,0.5275,0.512,0.00016335,3.799e-5,0.4583,0.491,0.4643,0.86027147,3.799e-5,9.453e-5
98.0,0.479,0.5372,0.5817,0.4717,0.4869,0.1785,11.04518428,13.25422114,1.4865491,2.56875685,0.5248,0.5047,0.00016335,3.799e-5,0.4513,0.4817,0.5404,0.86027147,3.799e-5,7.878e-5
99.0,0.4749,0.5335,0.5788,0.466,0.4777,0.1734,11.04518428,13.25422114,1.4865491,2.56875685,0.5117,0.4944,0.00016335,3.799e-5,0.4872,0.4744,0.5263,0.71689289,3.799e-5,7.878e-5
100.0,0.4672,0.5207,0.5669,0.4643,0.4719,0.1677,11.04518428,13.25422114,1.4865491,2.56875685,0.5102,0.4819,0.00016335,3.799e-5,0.4891,0.5184,0.5085,0.71689289,3.166e-5,7.878e-5
101.0,0.4603,0.5143,0.5625,0.4602,0.4665,0.1652,11.04518428,13.25422114,1.4865491,2.56875685,0.4983,0.48,0.00016335,3.799e-5,0.4882,0.5107,0.4972,0.71689289,3.166e-5,7.878e-5
102.0,0.4599,0.5155,0.5685,0.4551,0.4531,0.1589,11.04518428,13.25422114,1.4865491,2.56875685,0.4883,0.5246,0.00016335,3.166e-5,0.4854,0.5,0.4819,0.71689289,3.166e-5,7.878e-5
103.0,0.4626,0.5163,0.5634,0.4881,0.5085,0.1562,11.04518428,13.25422114,1.23879092,2.14063071,0.4821,0.5122,0.00016335,3.166e-5,0.4805,0.4888,0.467,0.71689289,3.166e-5,7.878e-5
104.0,0.4628,0.5174,0.5678,0.4825,0.5035,0.1555,11.04518428,13.25422114,1.23879092,2.14063071,0.4771,0.5107,0.00016335,3.166e-5,0.4765,0.4876,0.5402,0.71689289,3.166e-5,6.565e-5
105.0,0.4573,0.5114,0.5621,0.4777,0.4926,0.1503,11.04518428,13.25422114,1.23879092,2.14063071,0.4551,0.495,0.00016335,3.166e-5,0.4753,0.5128,0.5272,0.71689289,2.638e-5,6.565e-5
106.0,0.4613,0.5158,0.5631,0.4733,0.4876,0.1481,11.04518428,13.25422114,1.23879092,2.14063071,0.5172,0.4856,0.00013612,3.166e-5,0.4699,0.5119,0.5117,0.71689289,2.638e-5,6.565e-5
107.0,0.4632,0.5189,0.5628,0.4699,0.4794,0.1452,11.04518428,13.25422114,1.23879092,2.14063071,0.5129,0.469,0.00013612,3.166e-5,0.4654,0.4973,0.4953,0.71689289,2.638e-5,6.565e-5
108.0,0.4613,0.5157,0.5623,0.4628,0.4673,0.1418,11.04518428,13.25422114,1.23879092,2.14063071,0.5008,0.5082,0.00013612,2.638e-5,0.4609,0.4816,0.481,0.71689289,2.638e-5,6.565e-5
109.0,0.4588,0.5143,0.5602,0.4618,0.4651,0.1395,11.04518428,13.25422114,1.23879092,2.14063071,0.483,0.5007,0.00013612,2.638e-5,0.4607,0.4815,0.466,0.71689289,2.638e-5,6.565e-5
110.0,0.4584,0.5128,0.5652,0.456,0.4582,0.1388,11.04518428,13.25422114,1.23879092,2.14063071,0.4775,0.4887,0.00013612,2.638e-5,0.4542,0.4759,0.5416,0.71689289,2.638e-5,5.471e-5
111.0,0.4539,0.5061,0.551,0.485,0.5093,0.135,11.04518428,13.25422114,1.03232577,1.78385893,0.4689,0.484,0.00013612,2.638e-5,0.4854,0.512,0.5265,0.59741074,2.198e-5,5.471e-5
112.0,0.5121,0.5029,0.5488,0.4811,0.5023,0.1336,9.20432024,13.25422114,1.03232577,1.78385893,0.4614,0.4695,0.00013612,2.638e-5,0.484,0.5001,0.5078,0.59741074,2.198e-5,5.471e-5
113.0,0.5116,0.5002,0.5505,0.4757,0.4927,0.1309,9.20432024,13.25422114,1.03232577,1.78385893,0.5146,0.5192,0.00011344,2.198e-5,0.4793,0.4885,0.494,0.59741074,2.198e-5,5.471e-5
114.0,0.5094,0.4972,0.5472,0.4721,0.4879,0.1283,9.20432024,13.25422114,1.03232577,1.78385893,0.5009,0.5014,0.00011344,2.198e-5,0.4764,0.4786,0.4788,0.59741074,2.198e-5,5.471e-5
115.0,0.5025,0.491,0.5405,0.4659,0.4788,0.126,9.20432024,13.25422114,1.03232577,1.78385893,0.5024,0.4926,0.00011344,2.198e-5,0.4734,0.4768,0.4639,0.59741074,2.198e-5,5.471e-5
116.0,0.5046,0.4944,0.5502,0.463,0.4732,0.1238,9.20432024,13.25422114,1.03232577,1.78385893,0.486,0.481,0.00011344,2.198e-5,0.473,0.5103,0.5363,0.59741074,1.832e-5,4.559e-5
117.0,0.5049,0.4953,0.549,0.4562,0.4621,0.1198,9.20432024,13.25422114,1.03232577,1.78385893,0.4752,0.4791,0.00011344,2.198e-5,0.4652,0.4909,0.5195,0.59741074,1.832e-5,4.559e-5
118.0,0.5058,0.4927,0.5315,0.4874,0.5137,0.1175,9.20432024,13.25422114,0.86027147,1.4865491,0.5258,0.5086,9.453e-5,1.832e-5,0.459,0.4812,0.5013,0.59741074,1.832e-5,4.559e-5
119.0,0.5051,0.4942,0.5395,0.4799,0.5027,0.1147,9.20432024,13.25422114,0.86027147,1.4865491,0.5243,0.49,9.453e-5,1.832e-5,0.4551,0.472,0.4731,0.59741074,1.832e-5,4.559e-5
120.0,0.4997,0.4873,0.5297,0.4758,0.4969,0.1135,9.20432024,13.25422114,0.86027147,1.4865491,0.5098,0.4871,9.453e-5,1.832e-5,0.4525,0.4967,0.4677,0.59741074,1.527e-5,4.559e-5
