j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.16445833333333332,0.0004928403651621532,0.5456926406926409,17.233766233766232,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.4759566326530611,0.0002231879661430439,0.5568513119533528,19.48051948051948,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.48841304347826087,0.0002171883763247142,0.542111801242236,22.48051948051948,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.4787522202486679,0.0002342386823129384,0.5421328227722543,22.12987012987013,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.5088863636363635,0.00022688431619405017,0.5138842975206612,21.142857142857142,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.4981644981412641,0.00020725735269375598,0.53034326268527,21.61038961038961,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4522857142857144,0.00023753312965293184,0.5640568954854668,22.77922077922078,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.5066520467836257,0.00019700837218416923,0.5244424191792613,21.454545454545453,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.48005000000000003,0.00023356921609216634,0.5197922077922077,21.727272727272727,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.49467213114754094,0.00021909763079002334,0.5148232914626357,20.74025974025974,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.48510526315789465,0.00021677837032085928,0.5339986329460014,21.181818181818183,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.47605291576673886,0.00019788934193966647,0.5420885809654709,22.12987012987013,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4797777777777781,0.00018779843041365614,0.5273881673881674,21.506493506493506,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.47368721461187224,0.00020831203474718884,0.5225048923679061,21.883116883116884,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.5037941176470586,0.00021946681103884717,0.5342398777692894,21.844155844155843,0.0
15,0.0,0.0,0.0,-1.621423202691669e-51,0.0,0.0,0.4960653753026635,0.00017219824016774044,0.5127826168988396,20.896103896103895,0.0
16,0.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.0,0.4671875000000002,0.0002087987719725692,0.5506818181818182,22.31168831168831,0.0
17,0.0,0.0,0.0,-7.505795017545412e-58,0.0,0.0,0.4845038659793814,0.0001713816267741753,0.524601686972821,22.415584415584416,0.0
18,0.0,0.0,0.0,-5.10677657747649e-61,0.0,0.0,0.5056666666666667,0.00016115384419149167,0.5350995670995671,21.649350649350648,0.0
19,0.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.0,0.4880165289256199,0.00017968442762294196,0.5437014775857751,21.83116883116883,0.0
20,0.0,0.0,0.0,-2.363998376692131e-67,0.0,0.0,0.4895714285714285,0.00018679115370303035,0.5119109461966604,21.103896103896105,0.0
21,0.0,0.0,0.0,-1.608412101724543e-70,0.0,0.0,0.4823224852071008,0.00016348859604751548,0.5524475524475526,21.12987012987013,0.0
22,0.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.0,0.4790384615384616,0.000150666927436113,0.5423376623376623,22.376623376623378,0.0
23,0.0,0.0,0.0,-7.445564809509828e-77,0.0,0.0,0.4966453674121406,0.0001601255872612209,0.5245840421559272,20.961038961038962,0.0
24,0.0,0.0,0.0,-5.0657972788234285e-80,0.0,0.0,0.5149166666666666,0.00016978763944401257,0.5272727272727272,21.454545454545453,0.0
25,0.0,0.0,0.0,-3.446656194216151e-83,0.0,0.0,0.4885416666666666,0.00017528324142111176,0.5351731601731602,22.428571428571427,0.0
26,0.0,0.0,0.0,-2.3450284856024987e-86,0.0,0.0,0.4874545454545454,0.0001631024327115802,0.5412514757969304,21.623376623376622,0.0
27,0.0,0.0,0.0,-1.5955054082607116e-89,0.0,0.0,0.5008079847908744,0.00013777171207857364,0.5249617302849241,21.68831168831169,0.0
28,0.0,0.0,0.0,-1.0855465182697512e-92,0.0,0.0,0.5075500000000002,0.0001679762910920926,0.5155324675324675,20.857142857142858,0.0
29,0.0,0.0,0.0,-7.385817918424896e-96,0.0,0.0,0.4882878151260505,0.00017257002808165813,0.5205718651096803,20.493506493506494,0.0
30,0.0,0.0,0.0,-5.025146818311738e-99,0.0,0.0,0.4747222222222221,0.00014169232858377625,0.5188455988455989,20.441558441558442,0.0
31,0.0,0.0,0.0,-3.418998521828419e-102,0.0,0.0,0.4742370892018779,0.00015253794498152668,0.5138101335284434,21.12987012987013,0.0
32,0.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.0,0.5088124999999999,0.00016681712283908633,0.5289610389610391,21.12987012987013,0.0
33,0.0,0.0,0.0,-1.5827022844827794e-108,0.0,0.0,0.4817819148936171,0.00014639468788864453,0.5287372202265819,20.623376623376622,0.0
34,0.0,0.0,0.0,-1.0768355566094818e-111,0.0,0.0,0.4774285714285716,0.00013402453518765128,0.519777365491651,21.493506493506494,0.0
35,0.0,0.0,0.0,-7.3265504659165665e-115,0.0,0.0,0.4376533742331287,0.00010515345771886651,0.5509521153692932,21.87012987012987,0.0
36,0.0,0.0,0.0,-4.9848225571816735e-118,0.0,0.0,0.49700000000000005,0.00015161323444076827,0.5419913419913419,22.4025974025974,0.0
37,0.0,0.0,0.0,-3.391562788270326e-121,0.0,0.0,0.4875,0.0001390789212253472,0.528609072087333,21.727272727272727,0.0
38,0.0,0.0,0.0,-2.307544153243319e-124,0.0,0.0,0.5147000000000002,0.00016455048035741754,0.5043116883116883,19.155844155844157,0.0
39,0.0,0.0,0.0,-1.5700018992964072e-127,0.0,0.0,0.4766592920353981,0.00011994395127779673,0.5276405010918286,20.0,0.0
40,0.0,0.0,0.0,-1.068194496009894e-130,0.0,0.0,0.4906249999999998,9.704153568216847e-5,0.5057142857142858,20.675324675324674,0.0
41,0.0,0.0,0.0,-7.267758604732811e-134,0.0,0.0,0.4897500000000001,0.00011786255002012233,0.539220779220779,20.376623376623378,0.0
42,0.0,0.0,0.0,-4.94482187784822e-137,0.0,0.0,0.49012500000000003,0.00011840362216275038,0.5377922077922078,20.246753246753247,0.0
43,0.0,0.0,0.0,-3.364347212595036e-140,0.0,0.0,0.456625,0.00011782552145706879,0.522857142857143,20.83116883116883,0.0
44,0.0,0.0,0.0,-2.289027278738191e-143,0.0,0.0,0.470125,0.00016297905904810663,0.5301298701298701,20.194805194805195,0.0
45,0.0,0.0,0.0,-1.5574034282763719e-146,0.0,0.0,0.4546249999999999,0.00012004886380100293,0.544025974025974,20.883116883116884,0.0
46,0.0,0.0,0.0,-1.059622775550337e-149,0.0,0.0,0.5049999999999999,0.00010579513219425194,0.5225974025974026,20.324675324675326,0.0
47,0.0,0.0,0.0,-7.20943851849382e-153,0.0,0.0,0.47262500000000013,0.0001112131051093738,0.528961038961039,19.25974025974026,0.0
48,0.0,0.0,0.0,-4.905142183731146e-156,0.0,0.0,0.4891249999999999,0.000115639793760377,0.5245454545454546,20.22077922077922,0.0
49,0.0,0.0,0.0,-3.3373500281469066e-159,0.0,0.0,0.49762499999999993,9.677024857145275e-5,0.5112987012987011,20.805194805194805,0.0
50,0.0,0.0,0.0,-2.270658992783773e-162,0.0,0.0,0.471375,0.00010251427544931828,0.5293506493506493,20.948051948051948,0.0
51,0.0,0.0,0.0,-1.544906053613043e-165,0.0,0.0,0.4738749999999999,0.0001142724721520101,0.5335064935064933,20.4025974025974,0.0
52,0.0,0.0,0.0,-1.0511198388112647e-168,0.0,0.0,0.49125000000000013,0.00011039612976210555,0.5202597402597403,20.103896103896105,0.0
53,0.0,0.0,0.0,-7.151586421444333e-172,0.0,0.0,0.464625,0.00011764009934998937,0.5306493506493505,19.805194805194805,0.0
54,0.0,0.0,0.0,-4.8657808990864673e-175,0.0,0.0,0.4972500000000001,9.888249645097043e-5,0.5076623376623376,19.441558441558442,0.0
55,0.0,0.0,0.0,-3.310569482446825e-178,0.0,0.0,0.4857499999999999,8.337661254676369e-5,0.5472727272727271,20.376623376623378,0.0
56,0.0,0.0,0.0,-2.2524381030321174e-181,0.0,0.0,0.4942499999999998,9.345721191006858e-5,0.531298701298701,19.12987012987013,0.0
57,0.0,0.0,0.0,-1.5325089640593028e-184,0.0,0.0,0.51025,0.00013639520015683914,0.4888311688311687,16.31168831168831,0.0
58,0.0,0.0,0.0,-1.0426851338381169e-187,0.0,0.0,0.4746249999999999,0.00011332064122904207,0.5272727272727272,17.7012987012987,0.0
59,0.0,0.0,0.0,-7.094198558207849e-191,0.0,0.0,0.47612499999999996,9.829424524788945e-5,0.5157142857142857,17.571428571428573,0.0
60,0.0,0.0,0.0,-4.8267354688392445e-194,0.0,0.0,0.49899999999999994,0.00011945561693089075,0.4874025974025975,17.454545454545453,0.0
61,0.0,0.0,0.0,-3.2840038370784253e-197,0.0,0.0,0.47674999999999984,0.00012133572588694305,0.5229870129870129,17.493506493506494,0.0
62,0.0,0.0,0.0,-2.2343634267032594e-200,0.0,0.0,0.47737500000000005,9.447479786826784e-5,0.5167532467532467,17.805194805194805,0.0
63,0.0,0.0,0.0,-1.520211354877875e-203,0.0,0.0,0.475,0.00011389039756219105,0.529090909090909,18.506493506493506,0.0
64,0.0,0.0,0.0,-1.0343181131054863e-206,0.0,0.0,0.47750000000000004,9.713168858168673e-5,0.49766233766233764,17.558441558441558,0.0
65,0.0,0.0,0.0,-7.037271203542854e-210,0.0,0.0,0.48312499999999997,8.637622703159433e-5,0.5181818181818183,17.714285714285715,0.0
66,0.0,0.0,0.0,-4.78800335841772e-213,0.0,0.0,0.4744999999999999,9.137804867848486e-5,0.5209090909090909,18.415584415584416,0.0
67,0.0,0.0,0.0,-3.257651367575259e-216,0.0,0.0,0.4776250000000001,9.452273362393717e-5,0.5085714285714283,18.103896103896105,0.0
