j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.10190744,1.17812565950636,1.229834999721652,0.003807940105730268,-1.0166761965350397, -0.04990557865350097,0.75,0.5,0.0011070801436471507, 0.001116752867444014,0.0,1.5077659545031947, 0.8272888455414276,0.75,0.5,0.0011454848460256291, 0.006453451601407874,0.0
