j,ar_cont_s,∆w_cont_s,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
37,NaN,NaN,0.0,0.0,0.5092500000000001,0.0004969325373801324,0.47714285714285726,6.740259740259741,0.0
38,NaN,NaN,0.0,0.0,0.49524999999999997,0.0005885150716602114,0.49532467532467545,6.441558441558442,0.0
39,NaN,NaN,0.0,0.0,0.4862500000000002,0.0005538618395332255,0.5031168831168832,6.298701298701299,0.0
40,NaN,NaN,0.0,0.0,0.4860000000000001,0.0005245132437337446,0.5054545454545456,5.987012987012987,0.0
41,NaN,NaN,0.0,0.0,0.47174999999999995,0.0004930468937085354,0.5046753246753247,5.857142857142857,0.0
42,NaN,NaN,0.0,0.0,0.48200000000000004,0.0005308449600711238,0.5077922077922079,5.714285714285714,0.0
43,NaN,NaN,0.0,0.0,0.4965,0.0005231915434549771,0.511168831168831,5.636363636363637,0.0
44,NaN,NaN,0.0,0.0,0.476,0.0005218540492375229,0.484935064935065,5.805194805194805,0.0
45,NaN,NaN,0.0,0.0,0.49074999999999996,0.0005189088261675294,0.5166233766233765,5.3896103896103895,0.0
46,NaN,NaN,0.0,0.0,0.47650000000000026,0.0004721543029181101,0.5184415584415584,5.2727272727272725,0.0
47,NaN,NaN,0.0,0.0,0.4902500000000001,0.0004846835576668004,0.509090909090909,5.2727272727272725,0.0
48,NaN,NaN,0.0,0.0,0.48775,0.00048386006242627034,0.48467532467532476,5.220779220779221,0.0
49,NaN,NaN,0.0,0.0,0.48724999999999985,0.0004796703390738271,0.49662337662337663,4.922077922077922,0.0
50,NaN,NaN,0.0,0.0,0.48675000000000007,0.000516561171937364,0.4875324675324676,5.1558441558441555,0.0
51,NaN,NaN,0.0,0.0,0.49700000000000005,0.0004670945655077731,0.503896103896104,5.038961038961039,0.0
52,NaN,NaN,0.0,0.0,0.4897499999999999,0.000453753849120917,0.5142857142857143,4.857142857142857,0.0
53,NaN,NaN,0.0,0.0,0.4779999999999999,0.00042988431644840123,0.4862337662337664,4.87012987012987,0.0
54,NaN,NaN,0.0,0.0,0.4920000000000001,0.00044433450548254266,0.4774025974025972,4.701298701298701,0.0
55,NaN,NaN,0.0,0.0,0.4955000000000001,0.0004312986294366519,0.5090909090909093,4.7272727272727275,0.0
56,NaN,NaN,0.0,0.0,0.49175000000000013,0.0004277548312203331,0.4851948051948053,4.662337662337662,0.0
57,NaN,NaN,0.0,0.0,0.47974999999999995,0.0003991359677794055,0.487012987012987,4.4935064935064934,0.0
58,NaN,NaN,0.0,0.0,0.4829999999999998,0.0003919857386596392,0.5031168831168832,4.441558441558442,0.0
59,NaN,NaN,0.0,0.0,0.46925,0.00037714286933866585,0.48987012987012996,4.571428571428571,0.0
60,NaN,NaN,0.0,0.0,0.47225,0.00037006849336123054,0.5036363636363637,4.701298701298701,0.0
61,NaN,NaN,0.0,0.0,0.4725,0.00038046764696120954,0.5148051948051947,4.35064935064935,0.0
62,NaN,NaN,0.0,0.0,0.49674999999999986,0.0003873011402198492,0.5072727272727274,4.454545454545454,0.0
63,NaN,NaN,0.0,0.0,0.4835,0.0003726963831187472,0.49506493506493493,4.35064935064935,0.0
64,NaN,NaN,0.0,0.0,0.5000000000000001,0.00037476976935418637,0.49454545454545473,4.220779220779221,0.0
65,NaN,NaN,0.0,0.0,0.4830000000000002,0.00035881904325981166,0.5267532467532468,3.909090909090909,0.0
66,NaN,NaN,0.0,0.0,0.46075000000000016,0.00034875529930716344,0.5210389610389611,4.077922077922078,0.0
67,NaN,NaN,0.0,0.0,0.47999999999999987,0.00033608643077725716,0.5215584415584416,4.077922077922078,0.0
68,NaN,NaN,0.0,0.0,0.48550000000000015,0.0003225966306913293,0.5150649350649352,3.844155844155844,0.0
69,NaN,NaN,0.0,0.0,0.49124999999999985,0.0003406852324795825,0.49584415584415586,4.038961038961039,0.0
70,NaN,NaN,0.0,0.0,0.48500000000000004,0.00030100416986988493,0.5322077922077921,3.857142857142857,0.0
71,NaN,NaN,0.0,0.0,0.49524999999999997,0.0002906061946248568,0.5290909090909092,3.74025974025974,0.0
72,NaN,NaN,0.0,0.0,0.492,0.0002988012270006425,0.4703896103896102,3.4675324675324677,0.0
73,NaN,NaN,0.0,0.0,0.47600000000000015,0.0002928884576671589,0.48857142857142855,3.5714285714285716,0.0
74,NaN,NaN,0.0,0.0,0.4875,0.0002775327886797353,0.4761038961038961,3.5714285714285716,0.0
75,NaN,NaN,0.0,0.0,0.47325000000000006,0.00027012310120993,0.47428571428571425,3.5584415584415585,0.0
76,NaN,NaN,0.0,0.0,0.4777499999999999,0.00026934815217627883,0.5371428571428571,3.779220779220779,0.0
77,NaN,NaN,0.0,0.0,0.49000000000000005,0.0002591768427405021,0.4948051948051948,3.311688311688312,0.0
78,NaN,NaN,0.0,0.0,0.46425000000000016,0.00024971847851883606,0.508051948051948,3.5584415584415585,0.0
1,NaN,NaN,0.0,0.0,0.4854166666666667,0.0006037590575450548,0.49815115440115426,12.0,0.0
2,NaN,NaN,0.0,0.0,0.4874090909090908,0.0006369363825476818,0.5196221959858324,11.909090909090908,0.0
3,NaN,NaN,0.0,0.0,0.49120722433460073,0.0005914725045208216,0.4854081279936794,12.168831168831169,0.0
4,NaN,NaN,0.0,0.0,0.4917000000000001,0.0005939511539852442,0.5077402597402597,11.35064935064935,0.0
5,NaN,NaN,0.0,0.0,0.5024684873949581,0.000621841292186772,0.48335697915529846,11.337662337662337,0.0
6,NaN,NaN,0.0,0.0,0.47688888888888903,0.0006113928129127811,0.5116883116883116,11.597402597402597,0.0
7,NaN,NaN,0.0,0.0,0.4835093896713616,0.0005736650322938869,0.49515273458935427,11.168831168831169,0.0
8,NaN,NaN,0.0,0.0,0.4998125000000001,0.0006231040385406679,0.49350649350649334,10.662337662337663,0.0
9,NaN,NaN,0.0,0.0,0.4903590425531915,0.0005998732840859843,0.49253937551809884,10.272727272727273,0.0
10,NaN,NaN,0.0,0.0,0.48392857142857143,0.0005612273001590439,0.5056029684601111,10.545454545454545,0.0
11,NaN,NaN,0.0,0.0,0.4788343558282209,0.0005868234594799298,0.5032268345151781,10.051948051948052,0.0
12,NaN,NaN,0.0,0.0,0.4859166666666666,0.0006009920197452048,0.4941125541125541,10.311688311688311,0.0
13,NaN,NaN,0.0,0.0,0.4942934782608696,0.0005695799775348434,0.5200451722190853,9.571428571428571,0.0
14,NaN,NaN,0.0,0.0,0.4875000000000001,0.0006001840118217098,0.4972467532467532,9.74025974025974,0.0
15,NaN,NaN,0.0,0.0,0.4860619469026548,0.0006132814921826571,0.49293184691414793,9.35064935064935,0.0
16,NaN,NaN,0.0,0.0,0.48075,0.0006038708159603124,0.5161038961038962,9.402597402597403,0.0
17,NaN,NaN,0.0,0.0,0.4886363636363636,0.0006468536725129142,0.5054604486422668,9.181818181818182,0.0
18,NaN,NaN,0.0,0.0,0.48100000000000015,0.000649899473407772,0.49454545454545423,8.974025974025974,0.0
19,NaN,NaN,0.0,0.0,0.4827380952380954,0.0006725263570772083,0.49886621315192753,8.792207792207792,0.0
20,NaN,NaN,0.0,0.0,0.4779999999999999,0.0006578348407949781,0.5018181818181819,8.727272727272727,0.0
21,NaN,NaN,0.0,0.0,0.48600000000000004,0.0006145505407825314,0.5015584415584415,8.545454545454545,0.0
22,NaN,NaN,0.0,0.0,0.492,0.0006383157891430761,0.49714285714285733,8.337662337662337,0.0
23,NaN,NaN,0.0,0.0,0.4844999999999999,0.0005719850001162225,0.5025974025974025,7.740259740259741,0.0
24,NaN,NaN,0.0,0.0,0.48575000000000007,0.0006019938542149423,0.4888311688311687,7.987012987012987,0.0
25,NaN,NaN,0.0,0.0,0.4764999999999998,0.0005644491094407281,0.47610389610389625,8.03896103896104,0.0
26,NaN,NaN,0.0,0.0,0.4835000000000001,0.0006133953432451221,0.5072727272727274,7.662337662337662,0.0
27,NaN,NaN,0.0,0.0,0.4784999999999999,0.0005692482460219686,0.5225974025974025,7.6103896103896105,0.0
28,NaN,NaN,0.0,0.0,0.4840000000000001,0.0005947198204141452,0.4927272727272727,7.623376623376624,0.0
29,NaN,NaN,0.0,0.0,0.4937499999999999,0.0005381984854317566,0.5054545454545456,7.402597402597403,0.0
30,NaN,NaN,0.0,0.0,0.48725000000000007,0.0005953615658819952,0.4898701298701298,7.012987012987013,0.0
31,NaN,NaN,0.0,0.0,0.49399999999999994,0.0006630681989219587,0.5168831168831168,7.207792207792208,0.0
